player_id,salary,season,season_end,season_start,team
noelda01,"$687,456",2007-08,2008,2007,Milwaukee Bucks
noelne01,"$3,172,320",2013-14,2014,2013,Philadelphia 76ers
noelne01,"$3,315,120",2014-15,2015,2014,Philadelphia 76ers
noelne01,"$3,457,800",2015-16,2016,2015,Philadelphia 76ers
noelne01,"$4,384,490",2016-17,2017,2016,Dallas Mavericks
noelne01,"$4,187,599",2017-18,2018,2017,Dallas Mavericks
noguelu01,"$1,762,680",2014-15,2015,2014,Toronto Raptors
noguelu01,"$1,842,000",2015-16,2016,2015,Toronto Raptors
noguelu01,"$1,921,320",2016-17,2017,2016,Toronto Raptors
noguelu01,"$2,947,305",2017-18,2018,2017,Toronto Raptors
nordgje01,"$242,000",1997-98,1998,1997,Milwaukee Bucks
normake01,"$250,000",1987-88,1988,1987,Los Angeles Clippers
normake01,"$300,000",1988-89,1989,1988,Los Angeles Clippers
normake01,"$1,050,000",1990-91,1991,1990,Los Angeles Clippers
normake01,"$1,150,000",1991-92,1992,1991,Los Angeles Clippers
normake01,"$1,275,000",1992-93,1993,1992,Los Angeles Clippers
normake01,"$1,510,000",1993-94,1994,1993,Milwaukee Bucks
normake01,"$1,275,000",1993-94,1994,1993,Los Angeles Clippers
normake01,"$1,963,000",1994-95,1995,1994,Atlanta Hawks
normake01,"$2,416,000",1995-96,1996,1995,Atlanta Hawks
normake01,"$2,869,000",1996-97,1997,1996,Atlanta Hawks
normake01,"$3,332,000",1997-98,1998,1997,Atlanta Hawks
normake01,"$3,775,000",1998-99,1999,1998,Atlanta Hawks
norriau01,"$110,000",1984-85,1985,1984,Portland Trail Blazers
norrimo01,"$350,000",1998-99,1999,1998,Seattle SuperSonics
norrimo01,"$523,500",2000-01,2001,2000,Houston Rockets
norrimo01,"$3,600,000",2001-02,2002,2001,Houston Rockets
norrimo01,"$3,150,000",2002-03,2003,2002,Houston Rockets
norrimo01,"$3,500,000",2003-04,2004,2003,New York Knicks
norrimo01,"$3,850,000",2004-05,2005,2004,New York Knicks
norrimo01,"$4,200,000",2005-06,2006,2005,Houston Rockets
novakst01,"$600,000",2006-07,2007,2006,Houston Rockets
novakst01,"$687,456",2007-08,2008,2007,Houston Rockets
novakst01,"$797,581",2008-09,2009,2008,Los Angeles Clippers
novakst01,"$855,189",2009-10,2010,2009,Los Angeles Clippers
novakst01,"$384,766",2010-11,2011,2010,Dallas Mavericks
novakst01,"$350,179",2010-11,2011,2010,San Antonio Spurs
novakst01,"$992,680",2011-12,2012,2011,New York Knicks
novakst01,"$4,054,055",2012-13,2013,2012,New York Knicks
novakst01,"$3,750,000",2013-14,2014,2013,Toronto Raptors
novakst01,"$3,445,946",2014-15,2015,2014,Oklahoma City Thunder
novakst01,"$3,750,000",2015-16,2016,2015,Denver Nuggets
novakst01,"$416,886",2015-16,2016,2015,Milwaukee Bucks
novakst01,"$1,551,659",2016-17,2017,2016,Milwaukee Bucks
nowitdi01,"$1,472,640",1998-99,1999,1998,Dallas Mavericks
nowitdi01,"$1,583,040",1999-00,2000,1999,Dallas Mavericks
nowitdi01,"$1,693,560",2000-01,2001,2000,Dallas Mavericks
nowitdi01,"$2,157,595",2001-02,2002,2001,Dallas Mavericks
nowitdi01,"$10,067,750",2002-03,2003,2002,Dallas Mavericks
nowitdi01,"$11,326,219",2003-04,2004,2003,Dallas Mavericks
nowitdi01,"$12,584,688",2004-05,2005,2004,Dallas Mavericks
nowitdi01,"$13,843,156",2005-06,2006,2005,Dallas Mavericks
nowitdi01,"$15,101,625",2006-07,2007,2006,Dallas Mavericks
nowitdi01,"$16,360,094",2007-08,2008,2007,Dallas Mavericks
nowitdi01,"$18,077,904",2008-09,2009,2008,Dallas Mavericks
nowitdi01,"$19,795,714",2009-10,2010,2009,Dallas Mavericks
nowitdi01,"$17,278,618",2010-11,2011,2010,Dallas Mavericks
nowitdi01,"$19,092,873",2011-12,2012,2011,Dallas Mavericks
nowitdi01,"$20,907,128",2012-13,2013,2012,Dallas Mavericks
nowitdi01,"$22,721,381",2013-14,2014,2013,Dallas Mavericks
nowitdi01,"$7,974,482",2014-15,2015,2014,Dallas Mavericks
nowitdi01,"$8,333,334",2015-16,2016,2015,Dallas Mavericks
nowitdi01,"$25,000,000",2016-17,2017,2016,Dallas Mavericks
nowitdi01,"$5,000,000",2017-18,2018,2017,Dallas Mavericks
ntilila01,"$3,501,120",2017-18,2018,2017,New York Knicks
nurkiju01,"$1,762,680",2014-15,2015,2014,Denver Nuggets
nurkiju01,"$1,842,000",2015-16,2016,2015,Denver Nuggets
nurkiju01,"$1,921,320",2016-17,2017,2016,Portland Trail Blazers
nurkiju01,"$2,947,305",2017-18,2018,2017,Portland Trail Blazers
nwabada01,"$137,466",2016-17,2017,2016,Los Angeles Lakers
nwabada01,"$1,312,611",2017-18,2018,2017,Chicago Bulls
nwosuju01,"$150,000",1994-95,1995,1994,San Antonio Spurs
obannch01,"$320,000",1997-98,1998,1997,Detroit Pistons
obannch01,"$320,000",1998-99,1999,1998,Detroit Pistons
obanned01,"$1,133,000",1995-96,1996,1995,New Jersey Nets
obanned01,"$1,303,000",1996-97,1997,1996,New Jersey Nets
obanned01,"$1,472,640",1997-98,1998,1997,Orlando Magic
obriejj01,"$105,888",2015-16,2016,2015,Utah Jazz
obryajo01,"$600,000",2014-15,2015,2014,Milwaukee Bucks
obryajo01,"$845,059",2015-16,2016,2015,Milwaukee Bucks
obryajo01,"$276,827",2016-17,2017,2016,Charlotte Hornets
obryajo01,"$115,344",2016-17,2017,2016,Denver Nuggets
obryajo01,"$1,524,305",2017-18,2018,2017,New York Knicks
obryapa01,"$2,061,720",2006-07,2007,2006,Golden State Warriors
obryapa01,"$2,216,400",2007-08,2008,2007,Golden State Warriors
obryapa01,"$1,500,000",2008-09,2009,2008,Toronto Raptors
obryapa01,"$1,620,000",2009-10,2010,2009,Toronto Raptors
okoremi01,"$244,000",1984-85,1985,1984,New Jersey Nets
okoremi01,"$400,000",1985-86,1986,1985,New Jersey Nets
okoremi01,"$100,000",1987-88,1988,1987,New Jersey Nets
onealje01,"$827,000",1996-97,1997,1996,Portland Trail Blazers
onealje01,"$950,640",1997-98,1998,1997,Portland Trail Blazers
onealje01,"$1,075,000",1998-99,1999,1998,Portland Trail Blazers
onealje01,"$5,075,000",1999-00,2000,1999,Portland Trail Blazers
onealje01,"$5,710,000",2000-01,2001,2000,Indiana Pacers
onealje01,"$6,325,000",2001-02,2002,2001,Indiana Pacers
onealje01,"$6,900,000",2002-03,2003,2002,Indiana Pacers
onealje01,"$13,152,000",2003-04,2004,2003,Indiana Pacers
onealje01,"$14,796,000",2004-05,2005,2004,Indiana Pacers
onealje01,"$16,440,000",2005-06,2006,2005,Indiana Pacers
onealje01,"$18,084,000",2006-07,2007,2006,Indiana Pacers
onealje01,"$19,728,000",2007-08,2008,2007,Indiana Pacers
onealje01,"$21,372,000",2008-09,2009,2008,Miami Heat
onealje01,"$23,016,000",2009-10,2010,2009,Miami Heat
onealje01,"$5,765,000",2010-11,2011,2010,Boston Celtics
onealje01,"$6,226,200",2011-12,2012,2011,Boston Celtics
onealje01,"$1,352,181",2012-13,2013,2012,Phoenix Suns
onealje01,"$2,000,000",2013-14,2014,2013,Golden State Warriors
onealsh01,"$3,000,000",1992-93,1993,1992,Orlando Magic
onealsh01,"$3,900,000",1993-94,1994,1993,Orlando Magic
onealsh01,"$4,800,000",1994-95,1995,1994,Orlando Magic
onealsh01,"$5,700,000",1995-96,1996,1995,Orlando Magic
onealsh01,"$10,714,000",1996-97,1997,1996,Los Angeles Lakers
onealsh01,"$12,857,143",1997-98,1998,1997,Los Angeles Lakers
onealsh01,"$15,000,000",1998-99,1999,1998,Los Angeles Lakers
onealsh01,"$17,142,858",1999-00,2000,1999,Los Angeles Lakers
onealsh01,"$19,285,715",2000-01,2001,2000,Los Angeles Lakers
onealsh01,"$21,428,572",2001-02,2002,2001,Los Angeles Lakers
onealsh01,"$23,571,429",2002-03,2003,2002,Los Angeles Lakers
onealsh01,"$24,749,999",2003-04,2004,2003,Los Angeles Lakers
onealsh01,"$27,696,430",2004-05,2005,2004,Miami Heat
onealsh01,"$20,000,000",2005-06,2006,2005,Miami Heat
onealsh01,"$20,000,000",2006-07,2007,2006,Miami Heat
onealsh01,"$20,000,000",2007-08,2008,2007,Phoenix Suns
onealsh01,"$21,000,000",2008-09,2009,2008,Phoenix Suns
onealsh01,"$20,000,000",2009-10,2010,2009,Cleveland Cavaliers
onealsh01,"$1,352,181",2010-11,2011,2010,Boston Celtics
onealro01,"$815,615",2017-18,2018,2017,Utah Jazz
oquinky01,"$788,872",2012-13,2013,2012,Orlando Magic
oquinky01,"$788,872",2013-14,2014,2013,Orlando Magic
oquinky01,"$915,243",2014-15,2015,2014,Orlando Magic
oquinky01,"$3,750,000",2015-16,2016,2015,New York Knicks
oquinky01,"$3,900,000",2016-17,2017,2016,New York Knicks
oquinky01,"$4,087,500",2017-18,2018,2017,New York Knicks
osullda01,"$140,000",1992-93,1993,1992,New Jersey Nets
oaklech01,"$225,000",1985-86,1986,1985,Chicago Bulls
oaklech01,"$465,000",1987-88,1988,1987,Chicago Bulls
oaklech01,"$1,000,000",1988-89,1989,1988,New York Knicks
oaklech01,"$1,000,000",1989-90,1990,1989,New York Knicks
oaklech01,"$1,050,000",1990-91,1991,1990,New York Knicks
oaklech01,"$1,050,000",1991-92,1992,1991,New York Knicks
oaklech01,"$1,050,000",1992-93,1993,1992,New York Knicks
oaklech01,"$1,950,000",1993-94,1994,1993,New York Knicks
oaklech01,"$2,200,000",1994-95,1995,1994,New York Knicks
oaklech01,"$2,400,000",1995-96,1996,1995,New York Knicks
oaklech01,"$2,600,000",1996-97,1997,1996,New York Knicks
oaklech01,"$2,850,000",1997-98,1998,1997,New York Knicks
oaklech01,"$10,186,000",1998-99,1999,1998,Toronto Raptors
oaklech01,"$5,236,000",1999-00,2000,1999,Toronto Raptors
oaklech01,"$5,760,000",2000-01,2001,2000,Toronto Raptors
oaklech01,"$6,545,000",2001-02,2002,2001,Chicago Bulls
oaklech01,"$1,030,000",2002-03,2003,2002,Washington Wizards
obertfa01,"$2,325,000",2005-06,2006,2005,San Antonio Spurs
obertfa01,"$2,500,000",2006-07,2007,2006,San Antonio Spurs
obertfa01,"$3,600,000",2007-08,2008,2007,San Antonio Spurs
obertfa01,"$3,600,000",2008-09,2009,2008,San Antonio Spurs
obertfa01,"$2,100,000",2009-10,2010,2009,Washington Wizards
obertfa01,"$1,800,000",2009-10,2010,2009,Detroit Pistons
obertfa01,"$992,680",2010-11,2011,2010,Portland Trail Blazers
ochefda01,"$543,471",2016-17,2017,2016,Washington Wizards
ochefda01,"$50,000",2017-18,2018,2017,Washington Wizards
odengr01,"$4,662,000",2007-08,2008,2007,Portland Trail Blazers
odengr01,"$5,011,680",2008-09,2009,2008,Portland Trail Blazers
odengr01,"$5,361,240",2009-10,2010,2009,Portland Trail Blazers
odengr01,"$6,760,524",2010-11,2011,2010,Portland Trail Blazers
odengr01,"$1,500,000",2011-12,2012,2011,Portland Trail Blazers
odengr01,"$1,027,424",2013-14,2014,2013,Miami Heat
odomla01,"$2,445,480",1999-00,2000,1999,Los Angeles Clippers
odomla01,"$2,628,960",2000-01,2001,2000,Los Angeles Clippers
odomla01,"$2,812,320",2001-02,2002,2001,Los Angeles Clippers
odomla01,"$3,557,585",2002-03,2003,2002,Los Angeles Clippers
odomla01,"$9,963,596",2003-04,2004,2003,Miami Heat
odomla01,"$10,548,596",2004-05,2005,2004,Los Angeles Lakers
odomla01,"$11,465,333",2005-06,2006,2005,Los Angeles Lakers
odomla01,"$12,348,596",2006-07,2007,2006,Los Angeles Lakers
odomla01,"$13,248,596",2007-08,2008,2007,Los Angeles Lakers
odomla01,"$14,148,596",2008-09,2009,2008,Los Angeles Lakers
odomla01,"$7,500,000",2009-10,2010,2009,Los Angeles Lakers
odomla01,"$8,200,000",2010-11,2011,2010,Los Angeles Lakers
odomla01,"$8,900,000",2011-12,2012,2011,Dallas Mavericks
odomla01,"$8,200,000",2012-13,2013,2012,Los Angeles Clippers
oggal01,"$130,000",1990-91,1991,1990,Miami Heat
oggal01,"$202,000",1991-92,1992,1991,Miami Heat
ohlbrti01,"$144,867",2012-13,2013,2012,Houston Rockets
ohlbrti01,"$788,872",2013-14,2014,2013,Philadelphia 76ers
ojelese01,"$1,291,892",2017-18,2018,2017,Boston Celtics
okafoem01,"$3,739,680",2004-05,2005,2004,Charlotte Bobcats
okafoem01,"$4,020,120",2005-06,2006,2005,Charlotte Bobcats
okafoem01,"$4,300,560",2006-07,2007,2006,Charlotte Bobcats
okafoem01,"$5,427,307",2007-08,2008,2007,Charlotte Bobcats
okafoem01,"$9,537,500",2008-09,2009,2008,Charlotte Bobcats
okafoem01,"$10,538,937",2009-10,2010,2009,New Orleans Hornets
okafoem01,"$11,495,000",2010-11,2011,2010,New Orleans Hornets
okafoem01,"$12,541,812",2011-12,2012,2011,New Orleans Hornets
okafoem01,"$13,490,000",2012-13,2013,2012,Washington Wizards
okafoem01,"$14,487,500",2013-14,2014,2013,Phoenix Suns
okafoem01,"$774,914",2017-18,2018,2017,New Orleans Pelicans
okafoja01,"$4,582,680",2015-16,2016,2015,Philadelphia 76ers
okafoja01,"$4,788,840",2016-17,2017,2016,Philadelphia 76ers
okafoja01,"$4,995,120",2017-18,2018,2017,Brooklyn Nets
okurme01,"$1,000,000",2002-03,2003,2002,Detroit Pistons
okurme01,"$1,100,000",2003-04,2004,2003,Detroit Pistons
okurme01,"$7,500,000",2004-05,2005,2004,Utah Jazz
okurme01,"$8,250,000",2005-06,2006,2005,Utah Jazz
okurme01,"$8,250,000",2006-07,2007,2006,Utah Jazz
okurme01,"$8,500,000",2007-08,2008,2007,Utah Jazz
okurme01,"$8,500,000",2008-09,2009,2008,Utah Jazz
okurme01,"$9,000,000",2009-10,2010,2009,Utah Jazz
okurme01,"$9,945,000",2010-11,2011,2010,Utah Jazz
okurme01,"$10,890,000",2011-12,2012,2011,New Jersey Nets
oladivi01,"$4,763,760",2013-14,2014,2013,Orlando Magic
oladivi01,"$4,978,200",2014-15,2015,2014,Orlando Magic
oladivi01,"$5,192,520",2015-16,2016,2015,Orlando Magic
oladivi01,"$6,552,960",2016-17,2017,2016,Oklahoma City Thunder
oladivi01,"$21,000,000",2017-18,2018,2017,Indiana Pacers
olajuha01,"$780,000",1984-85,1985,1984,Houston Rockets
olajuha01,"$882,500",1985-86,1986,1985,Houston Rockets
olajuha01,"$1,452,666",1987-88,1988,1987,Houston Rockets
olajuha01,"$1,677,666",1988-89,1989,1988,Houston Rockets
olajuha01,"$2,500,000",1989-90,1990,1989,Houston Rockets
olajuha01,"$3,175,000",1990-91,1991,1990,Houston Rockets
olajuha01,"$3,170,000",1991-92,1992,1991,Houston Rockets
olajuha01,"$3,170,000",1992-93,1993,1992,Houston Rockets
olajuha01,"$3,170,000",1993-94,1994,1993,Houston Rockets
olajuha01,"$3,169,900",1994-95,1995,1994,Houston Rockets
olajuha01,"$5,305,000",1995-96,1996,1995,Houston Rockets
olajuha01,"$9,655,000",1996-97,1997,1996,Houston Rockets
olajuha01,"$11,156,000",1997-98,1998,1997,Houston Rockets
olajuha01,"$12,943,000",1998-99,1999,1998,Houston Rockets
olajuha01,"$14,302,001",1999-00,2000,1999,Houston Rockets
olajuha01,"$16,700,000",2000-01,2001,2000,Houston Rockets
olajuha01,"$5,061,539",2001-02,2002,2001,Toronto Raptors
olajuha01,"$5,694,231",2002-03,2003,2002,Toronto Raptors
olajuha01,"$6,326,923",2003-04,2004,2003,Toronto Raptors
olberma01,"$375,000",1984-85,1985,1984,Kansas City Kings
olberma01,"$347,500",1985-86,1986,1985,Sacramento Kings
oldhaja01,"$175,000",1985-86,1986,1985,Chicago Bulls
oldhaja01,"$280,000",1987-88,1988,1987,Sacramento Kings
oldhaja01,"$315,000",1988-89,1989,1988,Sacramento Kings
oldhaja01,"$175,000",1991-92,1992,1991,Sacramento Kings
olivebr01,"$455,000",1990-91,1991,1990,Philadelphia 76ers
olivebr01,"$456,000",1991-92,1992,1991,Philadelphia 76ers
olivebr01,"$456,000",1992-93,1993,1992,Philadelphia 76ers
olivebr01,"$456,000",1993-94,1994,1993,Philadelphia 76ers
olivebr01,"$150,000",1994-95,1995,1994,Washington Bullets
olivede01,"$332,817",2001-02,2002,2001,Golden State Warriors
olivede01,"$118,735",2002-03,2003,2002,Golden State Warriors
oliveji01,"$200,000",1991-92,1992,1991,Cleveland Cavaliers
oliveji01,"$272,250",1997-98,1998,1997,Washington Wizards
oliveji01,"$7,471",1999-00,2000,1999,New York Knicks
ollieke01,"$272,250",1997-98,1998,1997,Dallas Mavericks
ollieke01,"$422,235",1999-00,2000,1999,Philadelphia 76ers
ollieke01,"$2,853",1999-00,2000,1999,Dallas Mavericks
ollieke01,"$523,500",2000-01,2001,2000,New Jersey Nets
ollieke01,"$590,850",2001-02,2002,2001,Chicago Bulls
ollieke01,"$1,000,000",2002-03,2003,2002,Milwaukee Bucks
ollieke01,"$2,458,500",2003-04,2004,2003,Cleveland Cavaliers
ollieke01,"$2,704,350",2004-05,2005,2004,Philadelphia 76ers
ollieke01,"$2,950,200",2005-06,2006,2005,Philadelphia 76ers
ollieke01,"$3,196,050",2006-07,2007,2006,Philadelphia 76ers
ollieke01,"$3,441,900",2007-08,2008,2007,Philadelphia 76ers
ollieke01,"$1,262,275",2008-09,2009,2008,Minnesota Timberwolves
ollieke01,"$1,306,455",2009-10,2010,2009,Oklahoma City Thunder
olowomi01,"$2,700,000",1998-99,1999,1998,Los Angeles Clippers
olowomi01,"$3,456,240",1999-00,2000,1999,Los Angeles Clippers
olowomi01,"$3,697,440",2000-01,2001,2000,Los Angeles Clippers
olowomi01,"$4,662,472",2001-02,2002,2001,Los Angeles Clippers
olowomi01,"$6,061,213",2002-03,2003,2002,Los Angeles Clippers
olowomi01,"$4,917,000",2003-04,2004,2003,Minnesota Timberwolves
olowomi01,"$5,408,700",2004-05,2005,2004,Minnesota Timberwolves
olowomi01,"$5,900,400",2005-06,2006,2005,Minnesota Timberwolves
olowomi01,"$1,103,225",2006-07,2007,2006,Boston Celtics
olynyke01,"$1,986,360",2013-14,2014,2013,Boston Celtics
olynyke01,"$2,075,760",2014-15,2015,2014,Boston Celtics
olynyke01,"$2,165,160",2015-16,2016,2015,Boston Celtics
olynyke01,"$3,094,014",2016-17,2017,2016,Boston Celtics
olynyke01,"$10,607,169",2017-18,2018,2017,Miami Heat
onuakar01,"$43,226",2014-15,2015,2014,Minnesota Timberwolves
onuakar01,"$440,078",2016-17,2017,2016,Orlando Magic
onuakch01,"$543,471",2016-17,2017,2016,Houston Rockets
onuakch01,"$1,312,611",2017-18,2018,2017,Houston Rockets
orrlo01,"$325,000",1984-85,1985,1984,New York Knicks
orrlo01,"$425,000",1985-86,1986,1985,New York Knicks
orrlo01,"$450,000",1987-88,1988,1987,New York Knicks
ortizjo01,"$275,000",1988-89,1989,1988,Utah Jazz
ortonda01,"$1,028,400",2010-11,2011,2010,Orlando Magic
ortonda01,"$1,105,560",2011-12,2012,2011,Orlando Magic
ortonda01,"$757,712",2012-13,2013,2012,Oklahoma City Thunder
osmande01,"$2,642,857",2017-18,2018,2017,Cleveland Cavaliers
ostergr01,"$498,000",1995-96,1996,1995,Utah Jazz
ostergr01,"$573,000",1996-97,1997,1996,Utah Jazz
ostergr01,"$647,400",1997-98,1998,1997,Utah Jazz
ostergr01,"$4,333,000",1998-99,1999,1998,Utah Jazz
ostergr01,"$5,200,000",1999-00,2000,1999,Utah Jazz
ostergr01,"$5,200,000",2000-01,2001,2000,Utah Jazz
ostergr01,"$6,933,328",2001-02,2002,2001,Utah Jazz
ostergr01,"$7,799,996",2002-03,2003,2002,Utah Jazz
ostergr01,"$8,666,666",2003-04,2004,2003,Utah Jazz
ostergr01,"$4,000,000",2004-05,2005,2004,Sacramento Kings
ostergr01,"$4,400,000",2005-06,2006,2005,Utah Jazz
othicma01,"$13,000",1992-93,1993,1992,San Antonio Spurs
oubreke01,"$1,920,240",2015-16,2016,2015,Washington Wizards
oubreke01,"$2,006,640",2016-17,2017,2016,Washington Wizards
oubreke01,"$2,093,040",2017-18,2018,2017,Washington Wizards
outlabo01,"$250,000",1994-95,1995,1994,Los Angeles Clippers
outlabo01,"$500,000",1995-96,1996,1995,Los Angeles Clippers
outlabo01,"$600,000",1996-97,1997,1996,Los Angeles Clippers
outlabo01,"$1,000,000",1997-98,1998,1997,Orlando Magic
outlabo01,"$1,150,000",1998-99,1999,1998,Orlando Magic
outlabo01,"$2,000,000",1999-00,2000,1999,Orlando Magic
outlabo01,"$4,500,000",2000-01,2001,2000,Orlando Magic
outlabo01,"$6,000,000",2001-02,2002,2001,Phoenix Suns
outlabo01,"$6,585,000",2002-03,2003,2002,Phoenix Suns
outlabo01,"$6,585,000",2003-04,2004,2003,Memphis Grizzlies
outlabo01,"$6,573,148",2004-05,2005,2004,Memphis Grizzlies
outlabo01,"$1,059,756",2004-05,2005,2004,Phoenix Suns
outlabo01,"$1,138,500",2005-06,2006,2005,Orlando Magic
outlabo01,"$1,178,348",2006-07,2007,2006,Orlando Magic
outlabo01,"$160,071",2007-08,2008,2007,Orlando Magic
outlatr01,"$941,040",2003-04,2004,2003,Portland Trail Blazers
outlatr01,"$1,011,600",2004-05,2005,2004,Portland Trail Blazers
outlatr01,"$1,082,160",2005-06,2006,2005,Portland Trail Blazers
outlatr01,"$1,836,426",2006-07,2007,2006,Portland Trail Blazers
outlatr01,"$4,000,000",2007-08,2008,2007,Portland Trail Blazers
outlatr01,"$4,000,000",2008-09,2009,2008,Portland Trail Blazers
outlatr01,"$4,000,000",2009-10,2010,2009,Los Angeles Clippers
outlatr01,"$7,000,000",2010-11,2011,2010,New Jersey Nets
outlatr01,"$4,000,000",2011-12,2012,2011,New Jersey Nets
outlatr01,"$3,000,000",2011-12,2012,2011,Sacramento Kings
outlatr01,"$3,000,000",2012-13,2013,2012,Sacramento Kings
outlatr01,"$1,000,000",2012-13,2013,2012,Brooklyn Nets
outlatr01,"$3,000,000",2013-14,2014,2013,Sacramento Kings
outlatr01,"$4,000,000",2014-15,2015,2014,Brooklyn Nets
outlatr01,"$3,000,000",2014-15,2015,2014,Philadelphia 76ers
overtdo01,"$140,000",1992-93,1993,1992,Washington Bullets
overtdo01,"$500,000",1993-94,1994,1993,Washington Bullets
overtdo01,"$550,000",1994-95,1995,1994,Washington Bullets
overtdo01,"$600,000",1995-96,1996,1995,Denver Nuggets
overtdo01,"$247,500",1996-97,1997,1996,Philadelphia 76ers
overtdo01,"$326,700",1997-98,1998,1997,Philadelphia 76ers
overtdo01,"$600,000",1998-99,1999,1998,Philadelphia 76ers
overtdo01,"$492,000",1999-00,2000,1999,Boston Celtics
overtdo01,"$100,000",1999-00,2000,1999,Philadelphia 76ers
overtdo01,"$548,500",2000-01,2001,2000,Boston Celtics
overtdo01,"$591,454",2003-04,2004,2003,Los Angeles Clippers
overtdo01,"$104,390",2003-04,2004,2003,New Jersey Nets
owensan01,"$398,762",2005-06,2006,2005,Utah Jazz
owensan01,"$676,800",2006-07,2007,2006,Golden State Warriors
owensan01,"$687,456",2007-08,2008,2007,Indiana Pacers
owensbi01,"$1,509,000",1991-92,1992,1991,Golden State Warriors
owensbi01,"$1,962,000",1992-93,1993,1992,Golden State Warriors
owensbi01,"$2,414,000",1993-94,1994,1993,Golden State Warriors
owensbi01,"$2,867,000",1994-95,1995,1994,Miami Heat
owensbi01,"$3,320,000",1995-96,1996,1995,Miami Heat
owensbi01,"$3,773,000",1996-97,1997,1996,Sacramento Kings
owensbi01,"$4,225,200",1997-98,1998,1997,Sacramento Kings
